#汉字	频率	累计频率(%)	拼音
挛	702	99.47541568	luan2
宛	699	99.47607354	wan3
澡	699	99.47673139	zao3
猖	697	99.47738736	chang1
铲	696	99.47804239	chan3
珀	695	99.47869649	po4
谛	694	99.47934963	di4
缉	692	99.4800009	qi1/ji1
舷	692	99.48065217	xian2
坤	690	99.48130155	kun1
趾	690	99.48195094	zhi3
厕	687	99.4825975	ce4
僻	685	99.48324218	pi4
汹	685	99.48388686	xiong1
峙	684	99.4845306	zhi4
烛	684	99.48517433	zhu2
皈	684	99.48581807	gui1
鞘	682	99.48645993	qiao4
汞	682	99.48710178	gong3
迭	681	99.4877427	die2
啸	679	99.48838173	xiao4
稠	677	99.48901888	chou2
喧	677	99.48965603	xuan1
涕	676	99.49029224	ti4
帖	676	99.49092845	tie1/tie3/tie4
彦	676	99.49156466	yan4
苯	675	99.49219992	ben3
萝	675	99.49283519	luo2
嚣	675	99.49347046	xiao1
邢	674	99.49410479	xing2
雁	674	99.49473911	yan4
唾	673	99.4953725	tuo4
哇	673	99.49600588	wa1/wa
尴	673	99.49663927	gan1
菱	672	99.49727171	ling2
闸	672	99.49790416	zha2
诽	670	99.49853472	fei3
烁	670	99.49916528	shuo4
瘟	670	99.49979584	wen1
襟	669	99.50042546	jin1
朔	669	99.50105509	shuo4
帧	668	99.50168377	zheng4/zhen1
尬	668	99.50231245	ga4
挝	667	99.50294018	zhua1/wo1
曙	665	99.50356604	shu3
痉	663	99.50419001	jing4
崎	662	99.50481305	qi2
熬	661	99.50543514	ao1/ao2
殆	660	99.50605629	dai4
赃	660	99.50667744	zang1
咎	659	99.50729765	jiu4
痹	658	99.50791692	bi4
舵	657	99.50853525	duo4
摹	656	99.50915263	mo2
虞	656	99.50977002	yu2
镶	654	99.51038552	xiang1
萃	654	99.51100103	cui4
鞍	653	99.51161559	an1
骇	653	99.51223015	hai4
竣	653	99.51284471	4-Jun
芙	651	99.51345739	fu2
寝	648	99.51406725	qin3
橄	647	99.51467617	gan3
绰	643	99.51528132	chuo4/chao1
庶	643	99.51588647	shu4
卦	643	99.51649162	gua4
庚	642	99.51709583	geng1
渺	642	99.51770004	miao3
吼	640	99.51830237	hou3
荧	639	99.51890376	ying2
妓	637	99.51950326	ji4
嚷	637	99.52010276	rang3
膳	637	99.52070227	shan4
缸	636	99.52130083	gang1
氓	636	99.5218994	mang2/meng2
掏	636	99.52249796	tao1
缪	636	99.52309652	miao4/mou2
箓	636	99.52369509	lu4
轩	635	99.52429271	xuan1
盎	633	99.52488845	ang4
漱	633	99.52548419	shu4
殴	632	99.52607899	ou1
痔	632	99.52667379	zhi4
淤	629	99.52726576	yu1
襄	628	99.5278568	xiang1
苟	627	99.52844689	gou3
彗	627	99.52903698	hui4
孽	625	99.52962519	nie4
臻	622	99.53021058	zhen1
卉	621	99.53079503	hui4
籽	619	99.53137759	zi3
拣	616	99.53195733	jian3
亢	616	99.53253707	kang4
赣	615	99.53311587	gan4
圭	615	99.53369467	gui1
兢	613	99.53427159	jing1
乍	613	99.5348485	zha4
窍	612	99.53542448	qiao4
剔	612	99.53600046	ti1
珥	612	99.53657643	er3
煞	611	99.53715147	sha1/sha4
纂	610	99.53772556	zuan3
徊	608	99.53829777	huai2
梨	607	99.53886904	li2
阱	607	99.53944031	jing3
懦	605	99.5400097	nuo4
穗	605	99.54057909	sui4
熄	605	99.54114848	xi1
踩	603	99.54171598	cai3
钾	602	99.54228255	jia3
砾	602	99.54284911	li4
鳃	602	99.54341568	sai1
酮	602	99.54398224	tong2
芭	597	99.5445441	ba1
壕	597	99.54510596	hao2
媚	597	99.54566782	mei4
薯	596	99.54622874	shu3
夭	596	99.54678966	yao1
闽	595	99.54734963	min3
湛	594	99.54790867	zhan4
焘	594	99.5484677	dao4/tao1
掳	592	99.54902486	lu3
乖	589	99.54957919	guai1
傣	588	99.55013258	dai3
鸠	588	99.55068596	jiu1
旭	587	99.55123841	xu4
恤	587	99.55179086	xu4
拇	585	99.55234143	mu3
甩	584	99.55289105	shuai3
溺	583	99.55343973	ni4/niao4
涩	583	99.55398842	se4
阪	583	99.5545371	ban3
峭	582	99.55508484	qiao4
鳌	582	99.55563258	ao2
雏	581	99.55617938	chu2
冕	581	99.55672618	mian3
萍	581	99.55727298	ping2
娇	579	99.5578179	jiao1
亵	579	99.55836282	xie4
蝗	577	99.55890586	huang2
酋	577	99.55944889	qiu2
淄	577	99.55999193	zi1
抉	576	99.56053403	jue2
侠	572	99.56107236	xia2
寥	571	99.56160975	liao2
俾	571	99.56214714	bi3
氦	569	99.56268264	hai4
伎	569	99.56321815	ji4
弛	568	99.56375272	chi2
诅	567	99.56428634	zu3
瞪	566	99.56481902	deng4
烫	566	99.56535171	tang4
蹲	564	99.56588251	dun1
醋	563	99.56641237	cu4
胱	563	99.56694223	guang1
噶	557	99.56746644	ga2
瞿	557	99.56799066	ju4/qu2
狙	556	99.56851393	ju1
霄	555	99.56903626	xiao1
倪	552	99.56955577	ni2
踢	552	99.57007528	ti1
驭	552	99.57059478	yu4
噬	551	99.57111335	shi4
翘	549	99.57163004	qiao2/qiao4
棠	549	99.57214672	tang2
洼	549	99.5726634	wa1
酱	548	99.57317915	jiang4
暮	548	99.57369489	mu4
枉	548	99.57421063	wang3
庵	548	99.57472638	an1
炫	548	99.57524212	xuan4
螂	548	99.57575786	lang2
冗	547	99.57627267	rong3
妃	547	99.57678747	fei1
恍	545	99.57730039	huang3
蔚	543	99.57781143	wei4/yu4
谚	543	99.57832246	yan4
睿	542	99.57883256	rui4
歹	539	99.57933983	dai3
哗	539	99.57984711	hua1/hua2
徘	539	99.58035438	pai2
凄	539	99.58086165	qi1
冉	539	99.58136892	ran3
楷	538	99.58187526	kai3
寅	537	99.58238065	yin2
阜	536	99.5828851	fu4
蟹	536	99.58338955	xie4
汛	536	99.583894	xun4
窒	536	99.58439845	zhi4
颓	535	99.58490195	tui2
祠	535	99.58540546	ci2
桔	534	99.58590803	jie2/ju2
砌	534	99.5864106	qi4
垣	534	99.58691317	yuan2
痊	533	99.58741479	quan2
榄	533	99.58791642	lan3
坍	532	99.5884171	tan1
殉	532	99.58891779	xun4
盏	530	99.58941659	zhan3
黏	530	99.58991539	nian2
逞	529	99.59041325	cheng3
肋	528	99.59091018	lei4
尧	528	99.5914071	yao2
婉	526	99.59190213	wan3
窘	525	99.59239623	jiong3
渤	524	99.59288939	bo2
磺	524	99.59338254	huang2
乓	521	99.59387288	pang1
樱	521	99.59436321	ying1
皿	519	99.59485166	min3
茄	518	99.59533917	qie2
迥	517	99.59582574	jiong3
蕾	516	99.59631136	lei3
髦	516	99.59679699	mao2
轧	515	99.59728168	ya4/zha2
沁	514	99.59776542	qin4
诘	514	99.59824916	jie2
泵	513	99.59873197	beng4
滇	513	99.59921477	dian1
痫	513	99.59969757	xian2
蝉	511	99.6001785	chan2
诲	511	99.60065942	hui4
僭	511	99.60114034	jian4
埠	510	99.60162032	bu4
叮	510	99.6021003	ding1
沽	510	99.60258028	gu1
侄	510	99.60306026	zhi2
琢	510	99.60354024	zhuo2
邹	510	99.60402022	zou1
龚	506	99.60449643	gong1
蘑	506	99.60497265	mo2
擒	506	99.60544887	qin2
梳	506	99.60592508	shu1
帘	505	99.60640036	lian2
粤	505	99.60687563	yue4
炽	503	99.60734902	chi4
雍	503	99.60782241	yong1
帷	501	99.60829392	wei2
拂	500	99.60876449	fu2
鸥	498	99.60923318	ou1
膊	496	99.60969998	bo2
屁	496	99.61016679	pi4
芸	496	99.61063359	yun2
蜕	495	99.61109945	tui4
渭	495	99.61156532	wei4
讥	494	99.61203024	ji1
揉	493	99.61249422	rou2
膛	493	99.6129582	tang2
戊	493	99.61342218	wu4
俞	492	99.61388522	yu2
樊	491	99.61434732	fan2
诠	491	99.61480942	quan2
澎	490	99.61527057	peng2
戎	490	99.61573173	rong2
榆	489	99.61619195	yu2
摒	489	99.61665216	bing4
戳	487	99.6171105	chuo1
幔	487	99.61756883	man4
挟	484	99.61802434	jia1/xie2
渲	484	99.61847985	xuan4
廿	484	99.61893536	nian4
桐	483	99.61938993	tong2
札	483	99.6198445	zha2
這	483	99.62029907	zhe4
恺	482	99.6207527	kai3
郝	481	99.62120539	hao3
捡	481	99.62165807	jian3
坯	481	99.62211076	pi1
钵	480	99.62256251	bo1
瞥	480	99.62301425	pie1
诣	480	99.623466	yi4
璇	480	99.62391775	xuan2
藐	479	99.62436855	miao3
褶	479	99.62481935	xi2/zhe3
邸	478	99.62526922	di3
胥	478	99.62571908	xu1
兮	477	99.626168	xi1
瘢	477	99.62661693	ban1
胳	476	99.62706491	ge1
垢	476	99.62751289	gou4
弩	476	99.62796087	nu3
哦	475	99.62840791	e2/o2/o4
烹	475	99.62885495	peng1
剃	475	99.62930199	ti4
巍	475	99.62974903	wei1
檐	475	99.63019607	yan2
疤	474	99.63064217	ba1
绊	474	99.63108827	ban4
惭	474	99.63153437	can2
亟	474	99.63198047	ji2/qi4
诃	474	99.63242657	he1
恪	474	99.63287267	ke4
锚	473	99.63331783	mao2
忡	473	99.63376298	chong1
舅	470	99.63420532	jiu4
霖	470	99.63464765	lin2
經	469	99.63508905	jing1
渝	468	99.6355295	yu2
躬	467	99.63596901	gong1
缕	467	99.63640852	lu:3/lv3
疱	467	99.63684803	pao4
葵	465	99.63728566	kui2
犀	465	99.63772329	xi1
揣	464	99.63815998	chuai1/chuai3
娟	463	99.63859572	juan1
卤	463	99.63903147	lu3
劈	463	99.63946722	pi1/pi3
叨	463	99.63990296	dao1/tao1
猾	461	99.64033683	hua2
惫	460	99.64076975	bei4
橙	460	99.64120267	cheng2
寞	460	99.6416356	mo4
脐	460	99.64206852	qi2
辙	459	99.6425005	che4/zhe2
凳	458	99.64293154	deng4
羌	458	99.64336258	qiang1
巳	458	99.64379363	si4
肮	457	99.64422372	ang1
矗	457	99.64465382	chu4
钳	457	99.64508392	qian2
笃	457	99.64551402	du3
荟	454	99.6459413	hui4
龈	453	99.64636764	ken3/yin2
羔	452	99.64679303	gao1
臆	450	99.64721654	yi4
匮	450	99.64764005	kui4
咀	449	99.64806262	ju3
篱	449	99.64848519	li2
啥	449	99.64890777	sha2
胧	449	99.64933034	long2
皖	447	99.64975102	wan3
嘘	447	99.65017171	xu1
阮	445	99.65059052	ruan3
洄	445	99.65100933	hui2
扳	444	99.65142719	ban1/pan1
琦	444	99.65184506	qi2
糜	443	99.65226198	mi2
堑	443	99.6526789	qian4
鳄	443	99.65309583	e4
蛹	440	99.65350993	yong3
醮	440	99.65392403	jiao4
隅	439	99.65433719	yu2
瘾	439	99.65475035	yin3
烙	437	99.65516162	lao4
裴	437	99.6555729	pei2
栅	437	99.65598418	zha4/shan1
兀	437	99.65639545	wu4/wu1
呐	436	99.65680579	na4/ne/na
淳	435	99.65721518	chun2
悍	435	99.65762458	han4
穹	434	99.65803303	qiong2
眨	433	99.65844055	zha3
怡	433	99.65884806	yi2
恃	431	99.65925369	shi4
趟	429	99.65965744	tang4
孢	429	99.66006118	bao1
曦	429	99.66046493	xi1
朦	429	99.66086868	meng2
戮	427	99.66127055	lu4
奕	427	99.66167241	yi4
舜	426	99.66207334	shun4
過	426	99.66247426	guo4
拌	425	99.66287424	ban4
匣	425	99.66327423	xia2
蕃	425	99.66367421	fan2/fan1
灸	423	99.66407231	jiu3
曳	423	99.66447041	ye4
咄	423	99.66486851	duo1
叭	422	99.66526567	ba1
绷	422	99.66566283	beng1/beng3
腋	422	99.66605999	ye4
莹	422	99.66645715	ying2
炳	421	99.66685337	bing3
禾	421	99.66724959	he2
秧	419	99.66764393	yang1
汕	418	99.66803732	shan4
蠕	417	99.66842978	ru2
宵	417	99.66882223	xiao1
唉	416	99.66921375	ai1/ai4
殃	416	99.66960526	yang1
丐	416	99.66999677	gai4
叩	416	99.67038828	kou4
孰	415	99.67077886	shu2
瘀	415	99.67116943	yu1
枷	414	99.67155906	jia1
锣	414	99.67194869	luo2
茗	413	99.67233738	ming2
笈	413	99.67272607	ji2
茧	412	99.67311382	jian3
镁	412	99.67350157	mei3
忿	411	99.67388837	fen4
踵	411	99.67427518	zhong3
褒	410	99.67466105	bao1
淑	410	99.67504691	shu1
熵	410	99.67543278	shang1
槛	409	99.67581771	jian4/kan3
仕	409	99.67620263	shi4
铬	409	99.67658756	ge4
姨	408	99.67697154	yi2
贻	408	99.67735552	yi2
笠	408	99.67773951	li4
颊	406	99.67812161	jia2
绢	406	99.67850371	juan4
踊	406	99.67888581	yong3
榨	406	99.67926792	zha4
睐	406	99.67965002	lai4
狸	405	99.68003118	li2
彝	405	99.68041234	yi2
啼	404	99.68079256	ti2
沥	403	99.68117184	li4
赘	403	99.68155111	zhui4
琅	402	99.68192945	lang2
萤	402	99.68230779	ying2
哟	402	99.68268613	yo/yo1
韬	401	99.68306352	tao1
沐	400	99.68343998	mu4
麓	399	99.68381549	lu4
嗡	399	99.68419101	weng1
鞅	399	99.68456652	yang3/yang1
鹦	398	99.68494109	ying1
锈	397	99.68531472	xiu4
嫖	396	99.68568741	piao2
蟾	396	99.6860601	chan2
嗓	395	99.68643185	sang3
癣	394	99.68680266	xuan3
漳	394	99.68717347	zhang1
娼	394	99.68754428	chang1
祁	393	99.68791414	qi2
烯	392	99.68828307	xi1
唑	392	99.688652	zuo4
阙	391	99.68901998	que1/que4
戍	390	99.68938702	shu4
岑	390	99.68975407	cen2
唆	389	99.69012017	suo1
祛	389	99.69048627	qu1
笋	388	99.69085143	sun3
杞	388	99.6912166	qi3
狈	386	99.69157987	bei4
焊	386	99.69194315	han4
靴	386	99.69230643	xue1
揪	385	99.69266877	jiu1
徇	385	99.69303111	xun4
獗	384	99.69339251	jue2
枫	382	99.69375202	feng1
侥	382	99.69411153	jiao3/yao2
陇	382	99.69447105	long3
俏	382	99.69483056	qiao4
咏	382	99.69519008	yong3
诰	382	99.69554959	gao4
郅	382	99.69590911	zhi4
姊	382	99.69626862	zi3
楔	381	99.69662719	xie1
拴	380	99.69698483	shuan1
蛀	380	99.69734246	zhu4
鑫	380	99.69770009	xin1
腑	379	99.69805678	fu3
烘	379	99.69841347	hong1
媲	379	99.69877016	pi4
榻	379	99.69912686	ta4
蹂	379	99.69948355	rou2
袒	378	99.6998393	tan3
媳	377	99.7001941	xi2
哼	376	99.70054797	heng1/hng
褥	376	99.70090184	ru4
滕	376	99.70125571	teng2
躏	376	99.70160958	lin4
攫	375	99.7019625	jue2
佬	375	99.70231543	lao3
栈	375	99.70266836	zhan4
嬉	375	99.70302128	xi1
耘	373	99.70337233	yun2
睫	372	99.70372243	jie2
扛	372	99.70407253	gang1/kang2
辄	371	99.70442169	zhe2
黯	371	99.70477086	an4
炊	370	99.70511908	chui1
袱	370	99.7054673	fu2
絮	370	99.70581552	xu4
袤	370	99.70616374	mao4
拚	370	99.70651196	pan4/pin1
蔗	368	99.7068583	zhe4
颚	368	99.70720464	e4
羚	367	99.70755003	ling2
檀	366	99.70789449	tan2
瑕	366	99.70823895	xia2
翩	366	99.7085834	pian1
鲨	365	99.70892692	sha1
嘎	361	99.70926667	ga2/ga1
锰	361	99.70960642	meng3
體	361	99.70994617	ti3
窖	360	99.71028498	jiao4
蒜	360	99.71062379	suan4
斟	360	99.7109626	zhen1
倭	360	99.71130141	wo1
汐	359	99.71163928	xi1
澈	358	99.7119762	che4
苇	358	99.71231313	wei3
橱	357	99.71264912	chu2
咕	357	99.7129851	gu1
韶	357	99.71332109	shao2
毡	357	99.71365707	zhan1
酯	357	99.71399306	zhi3
嘶	355	99.71432716	si1
娅	355	99.71466127	ya4
簧	354	99.71499443	huang2
翌	354	99.71532759	yi4
钊	354	99.71566076	zhao1
赡	352	99.71599204	shan4
绚	352	99.71632332	xuan4
鳗	351	99.71665366	man2
酪	350	99.71698305	lao4
吝	350	99.71731245	lin4
喃	349	99.71764091	nan2
耆	347	99.71796748	qi2
禀	346	99.71829312	bing3
钚	346	99.71861875	bu4
撮	345	99.71894344	cuo1
遁	345	99.71926814	dun4
栩	344	99.71959189	xu3
晖	344	99.71991564	hui1
肴	344	99.72023939	yao2
黛	344	99.72056314	dai4
帛	343	99.72088595	bo2
睬	343	99.72120876	cai3
葫	343	99.72153157	hu2
婢	343	99.72185438	bi4
皓	343	99.72217719	hao4
娩	342	99.72249906	mian3/wan3
褪	342	99.72282093	tun4/tui4
玺	342	99.7231428	xi3
璐	341	99.72346373	lu4
烷	341	99.72378465	wan2
惮	340	99.72410464	dan4
谏	339	99.72442369	jian4
翎	339	99.72474273	ling2
幌	338	99.72506084	huang3
虱	338	99.72537894	shi1
柿	338	99.72569705	shi4
袜	338	99.72601515	wa4
蜗	338	99.72633325	wo1
钛	338	99.72665136	tai4
诧	337	99.72696852	cha4
嵩	337	99.72728569	song1
榕	336	99.72760191	rong2
祗	336	99.72791813	zhi1
凋	335	99.72823341	diao1
茹	335	99.72854869	ru2
缮	335	99.72886397	shan4
焙	334	99.72917831	bei4
佯	334	99.72949265	yang2
與	334	99.72980699	yu3
氖	332	99.73011945	nai3
喙	332	99.73043191	hui4
玷	332	99.73074436	dian4
癜	332	99.73105682	dian4
痘	331	99.73136834	dou4
吠	331	99.73167986	fei4
漓	330	99.73199043	li2
咙	330	99.73230101	long2
炙	330	99.73261158	zhi4
悸	329	99.73292122	ji4
辗	328	99.73322991	zhan3/nian3
噩	328	99.7335386	e4
砷	328	99.73384729	shen1
瀚	327	99.73415505	han4
橘	327	99.7344628	ju2
轶	327	99.73477055	yi4
燔	326	99.73507736	fan2
孚	325	99.73538323	fu2
逛	324	99.73568816	guang4
疟	324	99.73599309	nue4/yao4
聆	324	99.73629802	ling2
蚌	322	99.73660106	bang4
囱	322	99.73690411	cong1
裳	322	99.73720716	chang2/shang
璋	322	99.7375102	zhang1
荪	322	99.73781325	sun1
疽	321	99.73811535	ju1
桅	321	99.73841746	wei2
炯	320	99.73871862	jiong3
荚	318	99.7390179	jia2
疚	318	99.73931719	jiu4
伶	316	99.73961458	ling2
诩	316	99.73991198	xu3
瘠	316	99.74020938	ji2
磐	315	99.74050584	pan2
驮	315	99.7408023	duo4/tuo2
懿	315	99.74109876	yi4
蕨	314	99.74139428	jue2
勺	313	99.74168885	shao2
雹	312	99.74198249	bao2
蹦	312	99.74227612	beng4
唬	312	99.74256976	hu3
蝮	312	99.74286339	fu4
涝	311	99.74315608	lao4
恬	311	99.74344878	tian2
逍	311	99.74374147	xiao1
烽	310	99.74403322	feng1
攸	310	99.74432498	you1
佼	310	99.74461673	jiao3
疵	309	99.74490754	ci1
啄	308	99.74519741	zhuo2
薇	308	99.74548728	wei1
愕	308	99.74577715	e4
跻	308	99.74606702	ji1
匡	307	99.74635595	kuang1
呜	307	99.74664488	wu1
淌	306	99.74693287	tang3
匾	306	99.74722086	bian3/pian2
鲑	306	99.74750884	gui1
娲	305	99.74779589	wa1
槐	304	99.748082	huai2
绮	304	99.7483681	qi3
琪	304	99.74865421	qi2
朕	304	99.74894031	zhen4
酚	303	99.74922548	fen1
凛	303	99.74951064	lin3
峨	302	99.74979487	e2
戌	302	99.75007909	xu1
癖	302	99.75036331	pi3
陽	302	99.75064754	yang2
搓	301	99.75093082	cuo1
磊	301	99.7512141	lei3
椰	300	99.75149644	ye1
甄	300	99.75177878	zhen1
丞	300	99.75206113	cheng2
楠	300	99.75234347	nan2
霆	300	99.75262581	ting2
鲫	300	99.75290815	ji4
镭	299	99.75318955	lei2
镍	299	99.75347095	nie4
螳	299	99.75375235	tang2
拭	298	99.75403281	shi4
奄	298	99.75431327	yan1/yan3
荀	298	99.75459373	xun2
視	298	99.75487419	shi4
敖	297	99.7551537	ao2
谒	297	99.75543322	ye4
踝	297	99.75571274	huai2
攘	296	99.75599132	rang3
苓	296	99.75626989	ling2
巅	296	99.75654847	dian1
炖	296	99.75682705	dun4
镀	295	99.75710468	du4
荼	295	99.75738232	tu2
酰	295	99.75765995	xian1
溅	294	99.75793665	jian4
圃	294	99.75821334	pu3
眺	294	99.75849004	tiao4
侃	294	99.75876673	kan3
戟	294	99.75904342	ji3
斡	293	99.75931918	wo4
俸	293	99.75959493	feng4
骏	292	99.75986974	4-Jun
咯	292	99.76014455	ge1/lo/luo4
酥	292	99.76041937	su1
鹊	291	99.76069324	que4
饷	291	99.76096711	xiang3
梓	291	99.76124098	zi3
卯	290	99.76151391	mao3
亘	290	99.76178684	gen4
侏	290	99.76205977	zhu1
眶	289	99.76233176	kuang4
蓉	289	99.76260375	rong2
潇	288	99.76287479	xiao1
麝	287	99.7631449	she4
娴	286	99.76341407	xian2
鞑	286	99.76368323	da2
趴	285	99.76395146	pa1
讹	284	99.76421874	e2
鞠	284	99.76448602	ju1
琏	284	99.7647533	lian3
憋	283	99.76501965	bie1
蚜	283	99.76528599	ya2
剌	283	99.76555233	la2/la4
祉	283	99.76581867	zhi3
祯	283	99.76608501	zhen1
鹉	283	99.76635136	wu3
懊	282	99.76661676	ao4
湮	282	99.76688216	yan1/yin1
罹	282	99.76714756	li2
迸	281	99.76741202	beng4
婿	281	99.76767648	xu4
谩	280	99.76794	man2/man4
呻	280	99.76820351	shen1
嘻	280	99.76846703	xi1
娥	278	99.76872867	e2
拧	278	99.76899031	ning2/ning3/ning4
缎	277	99.769251	duan4
疸	277	99.7695117	dan3/da
屎	276	99.76977145	shi3
冢	276	99.7700312	zhong3
龛	276	99.77029096	kan1
嚏	275	99.77054977	ti4
蜥	275	99.77080858	xi1
臼	274	99.77106645	jiu4
踞	274	99.77132433	ju4
弼	274	99.7715822	bi4
蝠	274	99.77184007	fu2
翟	273	99.772097	di2/zhai2
酗	273	99.77235393	xu4
烬	272	99.77260992	jin4
衙	272	99.77286591	ya2
邃	272	99.7731219	sui4
喋	271	99.77337695	die2
瀛	271	99.77363199	ying2
昊	271	99.77388704	hao4
羲	271	99.77414209	xi1
墩	270	99.7743962	dun1
苷	270	99.77465031	gan1
妾	270	99.77490441	qie4
璧	270	99.77515852	bi4
飓	270	99.77541263	ju4
熹	270	99.77566673	xi1
筷	269	99.7759199	kuai4
槟	269	99.77617307	bin1/bing1
铮	269	99.77642623	zheng1
蟋	269	99.7766794	xi1
钡	268	99.77693162	bei4
锄	268	99.77718385	chu2
汾	268	99.77743607	fen2
屹	268	99.7776883	yi4
锢	268	99.77794052	gu4
谆	267	99.77819181	zhun1
憧	267	99.77844309	chong1
秤	266	99.77869343	cheng3/cheng4
豌	266	99.77894377	wan1
馀	266	99.77919412	yu2
憬	266	99.77944446	jing3
蝙	266	99.7796948	bian1
猝	265	99.7799442	cu4
蟀	265	99.7801936	shuai4
潼	264	99.78044206	tong2
螨	264	99.78069052	man3
扒	263	99.78093804	ba1/pa2
阂	263	99.78118556	he2
姥	263	99.78143308	lao3/mu3
毓	263	99.7816806	yu4
弋	262	99.78192718	yi4
犊	261	99.78217282	du2
瘙	261	99.78241845	sao4
靼	260	99.78266315	da2
酉	259	99.7829069	you3
瞭	258	99.78314972	liao3
碉	258	99.78339253	diao1
黔	258	99.78363534	qian2
偈	258	99.78387816	ji4/jie2
寐	257	99.78412003	mei4
祟	257	99.7843619	sui4
箴	257	99.78460377	zhen1
腎	257	99.78484565	shen4
秆	256	99.78508658	gan3
膺	256	99.78532751	ying1
螅	256	99.78556844	xi1
苞	255	99.78580843	bao1
涣	255	99.78604842	huan4
痣	255	99.78628841	zhi4
笙	255	99.7865284	sheng1
淇	254	99.78676745	qi2
缤	254	99.7870065	bin1
恙	254	99.78724555	yang4
荔	253	99.78748365	li4
惋	253	99.78772176	wan3
牒	253	99.78795987	die2
摈	252	99.78819704	bin4
踌	252	99.7884342	chou2
躇	252	99.78867137	chu2
娄	252	99.78890854	lou2
骡	252	99.7891457	luo2
辕	252	99.78938287	yuan2
丕	252	99.78962004	pi1
爹	251	99.78985626	die1
筏	251	99.79009249	fa2
赓	251	99.79032871	geng1
徵	251	99.79056494	zheng1/zhi3
坷	250	99.79080022	ke3
芋	250	99.79103551	yu4
卅	250	99.79127079	sa4
禺	250	99.79150608	yu2
郸	249	99.79174042	dan1
涸	249	99.79197476	he2
啃	249	99.7922091	ken3
腮	249	99.79244345	sai1
谔	249	99.79267779	e4
噢	249	99.79291213	o1
遐	249	99.79314648	xia2
邯	248	99.79337988	han2
浚	248	99.79361328	jun4/xun4
诛	248	99.79384668	zhu1
缭	248	99.79408009	liao2
辍	248	99.79431349	chuo4
暧	248	99.79454689	ai4
傀	247	99.79477935	gui1/kui3
闵	247	99.79501181	min3
淖	246	99.79524333	nao4
蚤	246	99.79547485	zao3
佚	246	99.79570637	yi4
漩	246	99.79593789	xuan2
酣	245	99.79616847	han1
芥	245	99.79639905	jie4
儡	245	99.79662963	lei3
赈	245	99.79686021	zhen4
刨	244	99.79708984	bao4/pao2
跤	244	99.79731948	jiao1
馒	243	99.79754818	man2
芹	243	99.79777687	qin2
枸	243	99.79800557	gou1/gou3/ju3
胫	243	99.79823427	jing4
茸	242	99.79846202	rong2
怂	242	99.79868978	song3
俟	242	99.79891753	si4
芪	242	99.79914529	qi2
渥	242	99.79937304	wo4
肽	242	99.7996008	tai4
恣	241	99.79982761	zi4
哎	240	99.80005348	ai1
阑	240	99.80027936	lan2
荨	240	99.80050523	qian2
汶	240	99.8007311	wen4
淞	240	99.80095698	song1
辫	239	99.80118191	bian4
柑	239	99.80140684	gan1
痿	239	99.80163177	wei3
鲟	238	99.80185576	xun2
捅	237	99.80207881	tong3
蜻	237	99.80230186	qing1
疙	236	99.80252397	ge1
碾	236	99.80274608	nian3
壬	236	99.80296819	ren2
俑	236	99.8031903	yong3
骋	235	99.80341146	cheng3
褂	235	99.80363263	gua4
湍	235	99.8038538	tuan1
笆	234	99.80407402	ba1
敝	234	99.80429425	bi4
瘩	234	99.80451448	da2
擂	234	99.8047347	lei2/lei4
镰	234	99.80495493	lian2
彷	234	99.80517515	pang2
瞰	234	99.80539538	kan4
鹞	234	99.80561561	yao4
裨	234	99.80583583	bi4/pi2
缄	233	99.80605512	jian1
檬	233	99.8062744	meng2
堰	233	99.80649369	yan4
鲈	233	99.80671297	lu2
藕	232	99.80693132	ou3
啬	232	99.80714966	se4
奚	232	99.807368	xi1
唠	232	99.80758635	lao2/lao4
曜	232	99.80780469	yao4
簸	232	99.80802304	bo3/bo4
黜	232	99.80824138	chu4
釜	231	99.80845878	fu3
蛤	231	99.80867619	ge2/ha2
芍	231	99.80889359	shao2
蜒	231	99.80911099	yan2
惚	231	99.80932839	hu1
搀	230	99.80954486	chan1
茜	230	99.80976132	qian4
岔	229	99.80997684	cha4
岱	229	99.81019236	dai4
珞	229	99.81040788	luo4
恚	229	99.8106234	hui4
硼	228	99.81083798	peng2
俨	228	99.81105256	yan3
鹃	227	99.8112662	juan1
嗔	227	99.81147983	chen1
荃	227	99.81169347	quan2
箔	226	99.81190617	bo2
吮	226	99.81211887	shun3
蘸	226	99.81233156	zhan4
厮	226	99.81254426	si1
俺	225	99.81275602	an3
刽	225	99.81296777	gui4
沂	225	99.81317953	yi2
蚓	225	99.81339128	yin3
竺	225	99.81360304	zhu2
矾	224	99.81381385	fan2
倔	224	99.81402467	jue2/jue4
桦	224	99.81423548	hua4
恫	223	99.81444536	dong4
谀	223	99.81465523	yu2
壑	223	99.8148651	he4
晏	223	99.81507498	yan4
