#汉字	频率	累计频率(%)	拼音
阱	1433	99.36882293	jing3
咎	1431	99.36956245	jiu4
洼	1430	99.37030145	wa1
炳	1429	99.37103993	bing3
噬	1419	99.37177325	shi4
枫	1418	99.37250605	feng1
拷	1418	99.37323885	kao3
哆	1417	99.37397114	duo1
矶	1417	99.37470342	ji1
苇	1416	99.37543519	wei3
翩	1414	99.37616593	pian1
窒	1413	99.37689614	zhi4
侬	1412	99.37762584	nong2
靶	1411	99.37835503	ba3
胰	1411	99.37908421	yi2
芜	1409	99.37981236	wu2
辫	1408	99.38053999	bian4
嚎	1408	99.38126763	hao2
妾	1408	99.38199526	qie4
幌	1403	99.38272031	huang3
踉	1403	99.38344536	liang2/liang4
佃	1401	99.38416938	dian4
葫	1399	99.38489236	hu2
皖	1396	99.38561379	wan3
拽	1396	99.38633522	ye4/zhuai1/zhuai4
滤	1394	99.38705562	lu:4/lv4
睬	1392	99.38777499	cai3
俞	1388	99.38849228	yu2
匕	1388	99.38920958	bi1/bi3
谤	1387	99.38992636	bang4
嗤	1387	99.39064314	chi1
捍	1385	99.39135889	han4
孵	1383	99.39207361	fu1
倪	1380	99.39278677	ni2
瘾	1379	99.39349942	yin3
敝	1378	99.39421155	bi4
匡	1378	99.39492368	kuang1
磋	1377	99.39563529	cuo1
绫	1377	99.3963469	ling2
淆	1375	99.39705748	xiao2
尧	1375	99.39776806	yao2
蕊	1373	99.39847761	rui3
烘	1371	99.39918612	hong1
璋	1371	99.39989463	zhang1
亢	1367	99.40060108	kang4
轧	1367	99.40130752	ya4/zha2
赂	1362	99.40201138	lu4
蝗	1360	99.40271421	huang2
榆	1360	99.40341704	yu2
骏	1358	99.40411883	4-Jun
诛	1358	99.40482063	zhu1
勺	1357	99.40552191	shao2
梵	1355	99.40622215	fan4
炽	1354	99.40692188	chi4
笠	1354	99.4076216	li4
颌	1353	99.40832081	he2
闸	1352	99.40901951	zha2
狒	1349	99.40971665	fei4
樊	1346	99.41041224	fan2
镕	1342	99.41110577	rong2
垢	1341	99.41179878	gou4
瘟	1341	99.41249179	wen1
缪	1341	99.4131848	miao4/mou2
菇	1339	99.41387677	gu1
琦	1338	99.41456823	qi2
剃	1337	99.41525917	ti4
迸	1329	99.41594598	beng4
溺	1329	99.41663279	ni4/niao4
炫	1329	99.41731959	xuan4
惚	1327	99.41800537	hu1
嗨	1326	99.41869062	hai1/hei1
陨	1324	99.41937485	yun3
赃	1321	99.42005752	zang1
羁	1320	99.42073968	ji1
臻	1318	99.4214208	zhen1
嘀	1318	99.42210192	di2/di1
膳	1315	99.42278149	shan4
赣	1312	99.42345952	gan4
踌	1310	99.42413651	chou2
殉	1310	99.42481349	xun4
桔	1309	99.42548997	jie2/ju2
瞿	1309	99.42616644	ju4/qu2
闽	1307	99.42684188	min3
豚	1305	99.42751628	tun2
掺	1303	99.42818965	chan1/shan3
沌	1303	99.42886302	dun4
惰	1302	99.42953588	duo4
喳	1302	99.43020873	cha1/zha1
椭	1301	99.43088107	tuo3
咪	1298	99.43155186	mi1
霎	1296	99.43222161	sha4
侃	1295	99.43289085	kan3
猝	1293	99.43355905	cu4
窖	1292	99.43422674	jiao4
戮	1292	99.43489442	lu4
祠	1291	99.43556159	ci2
瞩	1284	99.43622514	zhu3
菁	1284	99.4368887	jing1
躇	1283	99.43755173	chu2
佬	1283	99.43821477	lao3
肋	1282	99.43887728	lei4
咄	1282	99.4395398	duo1
忡	1273	99.44019767	chong1
雍	1272	99.44085502	yong1
忱	1268	99.44151031	chen2
蕾	1268	99.44216559	lei3
跄	1265	99.44281932	qiang1/qiang4
硅	1264	99.44347254	gui1
伎	1264	99.44412575	ji4
炊	1262	99.44477794	chui1
钊	1261	99.4454296	zhao1
蝠	1259	99.44608024	fu2
屎	1257	99.44672983	shi3
拭	1257	99.44737943	shi4
谛	1257	99.44802903	di4
褪	1256	99.44867811	tun4/tui4
丞	1254	99.44932616	cheng2
卉	1253	99.4499737	hui4
隧	1252	99.45062071	sui4
茸	1247	99.45126514	rong2
钳	1243	99.45190751	qian2
啃	1242	99.45254935	ken3
伢	1242	99.4531912	ya2
闺	1236	99.45382995	gui1
舔	1236	99.45446869	tian3
蹬	1233	99.45510589	deng4/deng1
挛	1230	99.45574153	luan2
眺	1230	99.45637718	tiao4
袱	1227	99.45701128	fu2
陇	1225	99.45764434	long3
殴	1221	99.45827533	ou1
柿	1221	99.45890633	shi4
梧	1218	99.45953577	wu2
惺	1216	99.46016418	xing1
弛	1215	99.46079208	chi2
侥	1215	99.46141997	jiao3/yao2
琛	1215	99.46204786	chen1
捅	1211	99.46267369	tong3
酝	1206	99.46329693	yun4
薯	1204	99.46391914	shu3
曳	1203	99.46454083	ye4
澈	1202	99.46516201	che4
锈	1198	99.46578112	xiu4
稠	1194	99.46639816	chou2
眸	1193	99.46701468	mou2
咆	1191	99.46763018	pao2
簧	1190	99.46824515	huang2
鸥	1189	99.46885961	ou1
疡	1189	99.46947407	yang2
渎	1186	99.47008697	du2
汲	1183	99.47069833	ji2
嬉	1183	99.47130969	xi1
脓	1180	99.47191949	nong2
骡	1178	99.47252827	luo2
穗	1178	99.47313704	sui4
槛	1176	99.47374478	jian4/kan3
拎	1176	99.47435252	ling1/lin1
巳	1176	99.47496026	si4
邢	1176	99.475568	xing2
廿	1175	99.47617522	nian4
搀	1172	99.47678089	chan1
曙	1171	99.47738605	shu3
樵	1169	99.47799017	qiao2
隅	1167	99.47859326	yu2
筛	1166	99.47919583	shai1
谒	1163	99.47979685	ye4
倭	1160	99.48039632	wo1
痹	1158	99.48099476	bi4
猖	1157	99.48159268	chang1
佯	1154	99.48218905	yang2
肛	1147	99.4827818	gang1
奚	1147	99.48337455	xi1
甭	1146	99.48396679	beng2
抨	1146	99.48455902	peng1
蛾	1145	99.48515074	e2
唠	1143	99.48574143	lao2/lao4
荧	1142	99.4863316	ying2
嵩	1142	99.48692177	song1
漱	1139	99.48751038	shu4
酋	1138	99.48809848	qiu2
攘	1138	99.48868659	rang3
诘	1138	99.48927469	jie2
篡	1137	99.48986227	cuan4
睿	1134	99.49044831	rui4
噩	1133	99.49103382	e4
怅	1132	99.49161883	chang4
盎	1131	99.49220331	ang4
徙	1131	99.49278779	xi3
鞅	1130	99.49337176	yang3/yang1
漓	1127	99.49395418	li2
祟	1127	99.49453659	sui4
睫	1126	99.49511849	jie2
攸	1126	99.49570039	you1
翎	1125	99.49628178	ling2
呛	1120	99.49686058	qiang1/qiang4
筐	1119	99.49743886	kuang1
堑	1119	99.49801714	qian4
檀	1119	99.49859542	tan2
寅	1117	99.49917267	yin2
磊	1114	99.49974837	lei3
驭	1114	99.50032407	yu4
惘	1114	99.50089977	wang3
吠	1113	99.50147495	fei4
驮	1111	99.5020491	duo4/tuo2
瑙	1108	99.5026217	nao3
炬	1107	99.50319378	ju4
痉	1106	99.50376534	jing4
曝	1105	99.50433639	pu4
恺	1105	99.50490744	kai3
胺	1103	99.50547745	an4
萤	1103	99.50604747	ying2
敕	1103	99.50661748	chi4
筝	1100	99.50718594	zheng1
幡	1097	99.50775286	fan1
霹	1095	99.50831874	pi1
竺	1095	99.50888462	zhu2
烙	1093	99.50944946	lao4
毗	1093	99.51001431	pi2
鸠	1092	99.51057864	jiu1
埠	1091	99.51114245	bu4
蒜	1091	99.51170626	suan4
阜	1089	99.51226904	fu4
嘈	1087	99.51283079	cao2
乒	1086	99.51339202	ping1
帷	1086	99.51395325	wei2
啄	1084	99.51451344	zhuo2
鳌	1083	99.51507312	ao2
毡	1082	99.51563228	zhan1
阙	1082	99.51619144	que1/que4
褥	1081	99.51675009	ru4
搔	1080	99.51730821	sao1
笋	1079	99.51786583	sun3
冕	1078	99.51842292	mian3
狞	1078	99.51898001	ning2
韶	1078	99.51953711	shao2
骼	1078	99.5200942	ge2
蔼	1075	99.52064975	ai3
烹	1074	99.52120477	peng1
奄	1073	99.52175928	yan1/yan3
嫖	1073	99.5223138	piao2
沐	1072	99.52286779	mu4
噗	1070	99.52342075	pu1
岑	1069	99.52397319	cen2
蛟	1069	99.52452564	jiao1
掳	1067	99.52507705	lu3
咏	1067	99.52562845	yong3
弩	1067	99.52617986	nu3
捻	1066	99.52673076	nian3
圃	1066	99.52728165	pu3
孚	1066	99.52783254	fu2
悴	1064	99.5283824	cui4
诣	1063	99.52893175	yi4
呱	1063	99.52948109	gu1/gua1
祁	1062	99.53002991	qi2
捶	1061	99.53057822	chui2
钠	1061	99.53112653	na4
袄	1057	99.53167277	ao3
澎	1056	99.5322185	peng2
氮	1055	99.53276371	dan4
恪	1055	99.53330892	ke4
雏	1052	99.53385257	chu2
撮	1049	99.53439468	cuo1
堰	1049	99.53493679	yan4
彷	1049	99.5354789	pang2
鹦	1049	99.536021	ying1
晖	1046	99.53656156	hui1
犀	1044	99.53710108	xi1
腑	1043	99.53764009	fu3
沽	1043	99.5381791	gu1
橄	1043	99.53871811	gan3
掐	1042	99.5392566	qia1
亵	1042	99.53979509	xie4
龋	1040	99.54033254	qu3
嗒	1038	99.54086897	ta4/da1
咀	1037	99.54140487	ju3
祺	1034	99.54193923	qi2
锚	1033	99.54247307	mao2
匾	1033	99.54300691	bian3/pian2
乓	1032	99.54354023	pang1
萃	1032	99.54407355	cui4
贻	1032	99.54460687	yi2
揖	1031	99.54513968	yi1
觑	1031	99.54567248	qu4
吝	1030	99.54620477	lin4
憔	1030	99.54673706	qiao2
羌	1029	99.54726883	qiang1
诲	1028	99.54780009	hui4
砾	1028	99.54833134	li4
蠕	1028	99.5488626	ru2
肴	1026	99.54939282	yao2
撩	1025	99.54992252	liao1/liao2
坍	1015	99.55044706	tan1
酥	1014	99.55097108	su1
袅	1012	99.55149407	niao3
黝	1010	99.55201602	you3
俾	1007	99.55253642	bi3
嫣	1005	99.55305579	yan1
穹	1004	99.55357464	qiong2
秧	1003	99.55409298	yang1
妊	1001	99.55461028	ren4
溉	1000	99.55512707	gai4
鹊	999	99.55564334	que4
聿	999	99.5561596	yu4
疙	998	99.55667536	ge1
蘑	998	99.55719111	mo2
睾	996	99.55770583	gao1
楷	994	99.55821951	kai3
酵	992	99.55873216	jiao4
茹	992	99.55924481	ru2
锌	992	99.55975746	xin1
滇	991	99.5602696	dian1
辗	990	99.56078121	zhan3/nian3
纂	990	99.56129283	zuan3
圭	988	99.56180341	gui1
幔	988	99.562314	man4
褒	987	99.56282407	bao1
揍	986	99.56333362	zou4
诽	985	99.56384265	fei3
倔	985	99.56435168	jue2/jue4
腓	984	99.5648602	fei2
颉	984	99.56536872	xie2/jie2
锄	981	99.56587568	chu2
嗔	979	99.56638161	chen1
磺	978	99.56688703	huang2
攒	977	99.56739193	cuan2/zan3
瘩	974	99.56789528	da2
雳	974	99.56839863	li4
吆	973	99.56890146	yao1
悚	973	99.56940429	song3
墩	972	99.56990661	dun1
彝	972	99.57040892	yi2
囱	968	99.57090917	cong1
逍	968	99.57140942	xiao1
辄	967	99.57190915	zhe2
桅	966	99.57240836	wei2
俨	966	99.57290758	yan3
纶	965	99.57340627	lun2
悸	964	99.57390446	ji4
殃	964	99.57440264	yang1
帧	962	99.57489978	zheng4/zhen1
俐	960	99.5753959	li4
绮	958	99.57589098	qi3
袒	957	99.57638554	tan3
籽	957	99.5768801	zi3
孰	956	99.57737415	shu2
愫	952	99.57786613	su4
拌	950	99.57835708	ban4
橙	946	99.57884595	cheng2
暨	946	99.57933483	ji4
敖	945	99.5798232	ao2
赘	945	99.58031156	zhui4
抉	944	99.5807994	jue2
淤	943	99.58128673	yu1
剌	943	99.58177406	la2/la4
娼	943	99.58226139	chang1
顼	942	99.5827482	xu4/xu1
葵	941	99.58323449	kui2
哝	941	99.58372079	nong2
酣	939	99.58420605	han1
麓	939	99.58469131	lu4
钵	938	99.58517606	bo1
琅	938	99.5856608	lang2
簸	937	99.58614503	bo3/bo4
禾	936	99.58662874	he2
铢	936	99.58711245	zhu1
璧	929	99.58759254	bi4
娠	928	99.58807212	shen1
彗	926	99.58855066	hui4
惋	925	99.58902869	wan3
腋	925	99.58950672	ye4
螂	925	99.58998474	lang2
阪	924	99.59046225	ban3
掣	922	99.59093873	che4
劾	922	99.5914152	he2
沥	918	99.59188961	li4
粱	918	99.59236402	liang2
嚓	918	99.59283843	cha1
惮	916	99.5933118	dan4
氖	915	99.59378466	nai3
捎	913	99.59425649	shao1
羔	911	99.59472728	gao1
俟	910	99.59519755	si4
渲	906	99.59566576	xuan4
榄	905	99.59613345	lan3
茧	904	99.59660062	jian3
霓	903	99.59706728	ni2
鹉	901	99.59753291	wu3
胥	901	99.59799853	xu1
琶	900	99.59846364	pa2
撬	900	99.59892874	qiao4
橘	900	99.59939385	ju2
醫	899	99.59985844	yi1
拈	898	99.60032251	nian1
笆	896	99.60078555	ba1
痊	893	99.60124704	quan2
亟	893	99.60170853	ji2/qi4
渭	892	99.6021695	wei4
狙	891	99.60262996	ju1
珂	889	99.60308938	ke1
刨	888	99.60354828	bao4/pao2
蜕	886	99.60400616	tui4
谚	884	99.60446299	yan4
憧	883	99.60491931	chong1
瞟	883	99.60537564	piao3
馒	881	99.60583092	man2
拗	881	99.60628621	ao4/niu4
帚	878	99.60673995	zhou3
钗	878	99.60719369	chai1
哧	877	99.60764691	chi1
喋	877	99.60810013	die2
箫	874	99.6085518	xiao1
刁	871	99.60900192	diao1
怦	869	99.609451	peng1
缭	867	99.60989906	liao2
迥	866	99.61034659	jiong3
湄	866	99.61079413	mei2
磐	864	99.61124063	pan2
渝	864	99.61168713	yu2
冗	863	99.61213312	rong3
闵	863	99.6125791	min3
噶	862	99.61302457	ga2
黏	862	99.61347004	nian2
蕃	860	99.61391448	fan2/fan1
弼	858	99.61435788	bi4
驿	858	99.61480128	yi4
淄	857	99.61524417	zi1
饺	856	99.61568653	jiao3
踞	854	99.61612787	ju4
韬	854	99.6165692	tao1
婷	853	99.61701002	ting2
唆	852	99.61745032	suo1
蜒	852	99.61789062	yan2
偎	850	99.61832989	wei1
榨	849	99.61876864	zha4
漉	849	99.61920739	lu4
碉	848	99.61964562	diao1
皈	848	99.62008386	gui1
矜	848	99.62052209	jin1
笈	847	99.62095981	ji2
枷	845	99.62139649	jia1
鲨	845	99.62183318	sha1
蹑	844	99.62226934	nie4
瀚	842	99.62270448	han4
酪	840	99.62313857	lao4
谑	840	99.62357267	xue4
癖	840	99.62400677	pi3
烬	837	99.62443932	jin4
揩	837	99.62487187	kai1
炙	837	99.62530442	zhi4
蜷	837	99.62573697	quan2
侏	836	99.626169	zhu1
凋	835	99.62660052	diao1
漪	833	99.627031	yi1
悻	832	99.62746097	xing4
蹋	826	99.62788783	ta4
讪	826	99.62831469	shan4
搐	823	99.62874001	chu4
碘	823	99.62916532	dian3
帛	822	99.62959012	bo2
诠	821	99.6300144	quan2
碾	820	99.63043816	nian3
擂	819	99.63086141	lei2/lei4
苯	816	99.63128311	ben3
诃	814	99.63170377	he1
铎	813	99.63212392	duo2
戊	811	99.63254303	wu4
荀	811	99.63296214	xun2
驹	810	99.63338074	ju1
攫	810	99.63379934	jue2
憬	809	99.63421741	jing3
哽	805	99.63463343	geng3
踵	805	99.63504944	zhong3
蟒	804	99.63546493	mang3
漾	803	99.63587991	yang4
啧	802	99.63629437	ze2
吮	800	99.6367078	shun3
楠	800	99.63712123	nan2
氟	800	99.63753466	fu2
怂	799	99.63794757	song3
叼	797	99.63835945	diao1
竣	794	99.63876977	4-Jun
偕	794	99.6391801	jie1/xie2
漩	794	99.63959043	xuan2
蹭	793	99.64000024	ceng2/ceng4
翌	793	99.64041005	yi4
臆	792	99.64081934	yi4
挝	792	99.64122864	zhua1/wo1
绚	790	99.6416369	xuan4
崽	790	99.64204516	zai3
糜	789	99.6424529	mi2
瘢	788	99.64286013	ban1
跤	787	99.64326684	jiao1
阑	786	99.64367303	lan2
恬	786	99.64407923	tian2
豢	785	99.6444849	huan4
汶	783	99.64488954	wen4
跷	783	99.64529419	qiao1
琵	781	99.6456978	pi2
憨	780	99.64610089	han1
蜗	780	99.64650398	wo1
螅	779	99.64690656	xi1
惴	777	99.6473081	zhui4
戟	775	99.64770861	ji3
匮	773	99.64810808	kui4
恙	772	99.64850704	yang4
抿	771	99.64890548	min3
桢	771	99.64930392	zhen1
笺	770	99.64970185	jian1
蛤	769	99.65009926	ge2/ha2
瞳	769	99.65049666	tong2
藥	767	99.65089304	yao4
瓢	766	99.65128889	piao2
衹	766	99.65168475	ti3
秤	765	99.65208009	cheng3/cheng4
跺	765	99.65247543	duo4
潦	765	99.65287077	lao3/liao2
芹	765	99.65326611	qin2
哒	764	99.65366094	da1
饬	763	99.65405525	chi4
栩	762	99.65444904	xu3
曦	761	99.65484231	xi1
骷	760	99.65523507	ku1
嫡	758	99.65562679	di2
卤	758	99.65601851	lu3
丕	758	99.65641024	pi1
鬓	758	99.65680196	bin4
梓	755	99.65719213	zi3
嗖	753	99.65758127	sou1
惦	752	99.65796989	dian4
浚	752	99.65835852	jun4/xun4
咔	751	99.65874662	ka1
藐	750	99.65913421	miao3
荃	750	99.6595218	quan2
唧	749	99.65990887	ji1
玺	749	99.66029594	xi3
汛	748	99.6606825	xun4
铐	748	99.66106905	kao4
髅	747	99.66145509	lou2
渤	745	99.6618401	bo2
皿	745	99.6622251	min3
箍	743	99.66260907	gu1
馅	742	99.66299253	xian4
汾	741	99.66337547	fen2
戍	741	99.6637584	shu4
痔	741	99.66414134	zhi4
褶	740	99.66452376	xi2/zhe3
聆	739	99.66490567	ling2
涎	738	99.66528705	xian2
汞	738	99.66566844	gong3
渍	737	99.66604931	zi4
奂	737	99.66643018	huan4
巅	737	99.66681105	dian1
疣	737	99.66719192	you2
傩	736	99.66757228	nuo2
逵	736	99.66795263	kui2
耆	735	99.66833247	qi2
蟋	734	99.66871179	xi1
鳄	734	99.66909111	e4
讹	729	99.66946785	e2
膺	726	99.66984303	ying1
蹿	724	99.67021718	cuan1
筏	722	99.6705903	fa2
釜	722	99.67096342	fu3
沂	722	99.67133654	yi2
坯	720	99.67170863	pi1
峦	718	99.67207968	luan2
茬	717	99.67245021	cha2
摒	717	99.67282075	bing4
蟀	717	99.67319128	shuai4
撵	716	99.6735613	nian3
浒	715	99.6739308	hu3
缤	715	99.6743003	bin1
嵋	713	99.67466877	mei2
珑	713	99.67503724	long2
苞	712	99.67540519	bao1
瑾	710	99.67577211	jin3
泵	709	99.67613851	beng4
钾	709	99.67650491	jia3
暧	709	99.67687131	ai4
赓	706	99.67723616	geng1
叟	703	99.67759946	sou3
佚	702	99.67796224	yi4
沓	699	99.67832348	ta4
撂	698	99.67868419	liao4
蛊	696	99.67904387	gu3
甥	696	99.67940356	sheng1
璐	696	99.67976324	lu4
晏	696	99.68012292	yan4
瘪	694	99.68048157	bie3
漳	694	99.68084022	zhang1
阉	692	99.68119783	yan1
蹂	691	99.68155493	rou2
鳃	690	99.68191151	sai1
琏	690	99.6822681	lian3
湃	689	99.68262416	pai4
辘	689	99.68298023	lu4
僭	688	99.68333577	jian4
躏	688	99.68369132	lin4
鼾	688	99.68404687	han1
懵	685	99.68440087	meng3
镰	684	99.68475435	lian2
寐	684	99.68510783	mei4
褚	684	99.68546131	chu3
攥	683	99.68581428	zuan4
涧	681	99.68616621	jian4
蝙	679	99.6865171	bian1
脐	677	99.68686697	qi2
辕	675	99.6872158	yuan2
涣	674	99.68756411	huan4
杞	674	99.68791242	qi3
煜	674	99.68826074	yu4
骥	674	99.68860905	ji4
傣	672	99.68895633	dai3
嗳	672	99.68930361	ai3/ai4
祯	672	99.68965089	zhen1
酉	671	99.68999765	you3
秸	670	99.6903439	jie1
捺	670	99.69069014	na4
瑕	670	99.69103639	xia2
鑫	670	99.69138264	xin1
馋	669	99.69172837	chan2
窿	668	99.69207358	long2
楔	667	99.69241827	xie1
胱	667	99.69276297	guang1
荔	665	99.69310663	li4
蟆	664	99.69344978	ma2/ma
湍	663	99.6937924	tuan1
屹	663	99.69413503	yi4
遐	663	99.69447766	xia2
轲	663	99.69482029	ke1
镯	662	99.6951624	zhuo2
缰	661	99.695504	jiang1
桦	660	99.69584508	hua4
炖	660	99.69618615	dun4
钡	659	99.69652672	bei4
羚	659	99.69686728	ling2
啬	659	99.69720784	se4
诩	659	99.6975484	xu3
绯	658	99.69788844	fei1
掖	656	99.69822745	ye1/ye4
箓	656	99.69856647	lu4
涸	655	99.69890496	he2
鸳	654	99.69924294	yuan1
塾	654	99.69958092	shu2
呸	653	99.69991838	pei1
抡	652	99.70025532	lun1/lun2
擞	652	99.70059226	sou3
熹	652	99.70092921	xi1
坷	649	99.7012646	ke3
瓮	648	99.70159948	weng4
亘	648	99.70193435	gen4
嗟	648	99.70226923	jie1/jue1
筵	648	99.70260411	yan2
跛	648	99.70293899	bo3
汕	647	99.70327334	shan4
欤	646	99.70360719	yu2
壑	643	99.70393948	he4
颍	642	99.70427126	ying3
溥	640	99.704602	pu3
姗	640	99.70493274	shan1
踊	639	99.70526297	yong3
枭	638	99.70559268	xiao1
暄	638	99.70592239	xuan1
稷	638	99.70625209	ji4
跚	638	99.7065818	shan1
涟	636	99.70691048	lian2
瀛	636	99.70723915	ying2
笙	636	99.70756783	sheng1
滕	635	99.70789599	teng2
踝	635	99.70822415	huai2
贰	634	99.70855179	er4
瞰	634	99.70887943	kan4
恻	632	99.70920604	ce4
嚏	631	99.70953213	ti4
迢	629	99.70985719	tiao2
獗	629	99.71018225	jue2
邯	628	99.71050679	han2
睑	628	99.71083133	jian3
赡	627	99.71115535	shan4
萦	627	99.71147938	ying2
珥	627	99.7118034	er3
酮	626	99.71212691	tong2
璞	625	99.7124499	pu2
羹	624	99.71277237	geng1
缄	623	99.71309433	jian1
晾	622	99.71341577	liang4
俸	622	99.71373721	feng4
媲	622	99.71405865	pi4
鸾	622	99.71438009	luan2
恿	621	99.71470101	yong3
蜿	621	99.71502194	wan1
犊	620	99.71534235	du2
讷	620	99.71566275	ne4
扈	620	99.71598316	hu4
蜈	620	99.71630357	wu2
翟	619	99.71662346	di2/zhai2
藕	619	99.71694335	ou3
戌	619	99.71726324	xu1
蓓	619	99.71758313	bei4
鋆	619	99.71790302	yun2
谩	618	99.71822239	man2/man4
谀	618	99.71854176	yu2
卯	617	99.71886062	mao3
谙	617	99.71917947	an1
岐	617	99.71949833	qi2
蝎	616	99.71981667	xie1
荼	616	99.72013501	tu2
镀	615	99.72045283	du4
椰	615	99.72077066	ye1
甄	615	99.72108848	zhen1
蟾	615	99.7214063	chan2
蹊	615	99.72172412	xi1/qi1
泞	614	99.72204143	ning4
撸	614	99.72235874	lu1
螃	614	99.72267604	pang2
檬	613	99.72299283	meng2
猓	612	99.7233091	guo3
蔷	611	99.72362486	qiang2
羲	611	99.72394062	xi1
瘸	609	99.72425534	que2
蘸	609	99.72457006	zhan4
蔗	607	99.72488375	zhe4
傀	606	99.72519692	gui1/kui3
蚌	605	99.72550958	bang4
锢	605	99.72582223	gu4
遽	604	99.72613437	ju4
邃	604	99.72644651	sui4
恚	604	99.72675865	hui4
皑	602	99.72706975	ai2
锵	602	99.72738085	qiang1
簌	602	99.72769196	su4
焙	601	99.72800255	bei4
昊	601	99.72831314	hao4
鹳	601	99.72862372	guan4
睽	600	99.72893379	kui2
刽	599	99.72924335	gui4
鳖	598	99.72955239	bie1
噎	598	99.72986142	ye1
呗	598	99.73017046	bai4/bei
寰	598	99.7304795	huan2
唷	597	99.73078802	yo1
殡	597	99.73109654	bin4
淖	596	99.73140454	nao4
诰	596	99.73171255	gao4
恣	596	99.73202055	zi4
睐	596	99.73232856	lai4
婵	595	99.73263604	chan2
榈	595	99.73294353	lu:2/lv2
氦	594	99.7332505	hai4
靳	592	99.73355644	jin4
蛹	592	99.73386237	yong3
鸯	591	99.73416779	yang1
惬	591	99.73447321	qie4
蹙	591	99.73477863	cu4
诙	590	99.73508354	hui1
眈	590	99.73538844	dan1
罡	590	99.73569334	gang1
缮	589	99.73599773	shan4
胤	589	99.73630212	yin4
皋	588	99.73660599	gao1
蛀	588	99.73690986	zhu4
偌	587	99.73721321	ruo4
疵	586	99.73751604	ci1
绛	586	99.73781888	jiang4
葆	583	99.73812017	bao3
黔	582	99.73842094	qian2
喙	582	99.7387217	hui4
烽	581	99.73902196	feng1
儡	581	99.73932221	lei3
佼	581	99.73962246	jiao3
斓	581	99.73992271	lan2
嫔	579	99.74022193	pin2
颚	579	99.74052115	e4
龈	579	99.74082037	ken3/yin2
盅	578	99.74111907	zhong1
娓	578	99.74141777	wei3
坂	576	99.74171544	ban3
町	576	99.74201311	ting3/ding1
芥	575	99.74231026	jie4
瘠	575	99.74260741	ji2
阂	574	99.74290405	he2
挎	574	99.74320068	kua4
橇	574	99.74349732	qiao1
荟	574	99.74379395	hui4
啜	574	99.74409059	chuo4
垛	573	99.7443867	duo3/duo4
淇	573	99.74468282	qi2
瓒	573	99.74497894	zan4
篓	572	99.74527454	lou3
虱	572	99.74557014	shi1
跻	572	99.74586574	ji1
龛	571	99.74616083	kan1
蹒	571	99.74645591	pan2
髯	571	99.746751	ran2
瞠	568	99.74704453	cheng1
痫	568	99.74733806	xian2
掂	567	99.74763108	dian1
潼	567	99.7479241	tong2
酰	567	99.74821711	xian1
镁	567	99.74851013	mei3
灸	566	99.74880263	jiu3
腆	566	99.74909513	tian3
筱	566	99.74938763	xiao3
谆	565	99.74967962	zhun1
骋	564	99.74997108	cheng3
壬	564	99.75026255	ren2
茗	564	99.75055402	ming2
椋	564	99.75084548	liang2
蛔	563	99.75113643	hui2
潺	562	99.75142687	chan2
扉	561	99.75171678	fei1
耘	560	99.75200618	yun2
槟	559	99.75229507	bin1/bing1
雹	558	99.75258343	bao2
甬	558	99.7528718	yong3
谥	557	99.75315965	shi4
淞	557	99.7534475	song1
燎	556	99.75373483	liao2
蕙	556	99.75402216	hui4
蚪	556	99.75430949	dou3
蜻	555	99.75459631	qing1
郸	554	99.75488261	dan1
轶	554	99.75516891	yi4
狰	553	99.75545469	zheng1
楣	553	99.75574047	mei2
捋	552	99.75602574	lu:3/luo1/lv3
涓	552	99.756311	juan1
荪	552	99.75659627	sun1
娄	551	99.75688102	lou2
麝	551	99.75716577	she4
蚤	548	99.75744896	zao3
薰	548	99.75773216	xun1
醮	548	99.75801536	jiao4
搪	547	99.75829804	tang2
谧	546	99.75858021	mi4
湮	546	99.75886237	yan1/yin1
辍	546	99.75914454	chuo4
瞌	546	99.7594267	ke1
梆	545	99.75970835	bang1
樟	545	99.75999	zhang1
茉	545	99.76027164	mo4
岖	544	99.76055278	qu1
臼	543	99.76083339	jiu4
癣	543	99.761114	xuan3
穑	543	99.76139462	se4
玷	541	99.7616742	dian4
馍	540	99.76195326	mo2
呷	539	99.76223181	xia1/ga1
萼	538	99.76250984	e4
妩	538	99.76278787	wu3
伫	537	99.76306539	zhu4
彤	536	99.76334238	tong2
莓	535	99.76361886	mei2
岬	535	99.76389534	jia3
媛	535	99.76417182	yuan2/yuan4
惆	534	99.76444779	chou2
鳎	534	99.76472375	ta3
啾	533	99.7649992	jiu1
囔	533	99.76527464	nang1
蜓	533	99.76555009	ting2
孺	532	99.76582502	ru2
徇	531	99.76609943	xun4
徵	531	99.76637384	zheng1/zhi3
焊	530	99.76664774	han4
岱	530	99.76692164	dai4
昵	530	99.76719553	ni4
卅	529	99.76746891	sa4
飙	529	99.76774229	biao1
邙	529	99.76801567	mang2
痞	527	99.76828802	pi3
隼	527	99.76856036	sun3
恫	526	99.76883219	dong4
怆	525	99.7691035	chuang4
桀	525	99.76937481	jie2
绶	524	99.76964561	shou4
裆	523	99.76991589	dang1
盂	522	99.77018565	yu2
桧	522	99.77045541	gui4
蚓	521	99.77072466	yin3
抠	520	99.77099339	kou1
嗷	520	99.77126211	ao2
